chunk_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,major_trans_timestamp,first_sent_to_second_state
2754,7,817,2024-05-07 22:19:33.992687,3,"



You clearly do not kick it now. If anybody out there is wondering, you got nine seconds to go.

Yes, you've got one crack at it for sure if you can get it. I would be looking for a fade quickly,",03:41:45.000497,03:42:00.000650,SPORTS_BROADCASTING,0,0,,
2755,7,818,2024-05-07 22:19:34.013582,3,"a back shoulder with four, you know, that only takes three seconds so you can do it twice, but for sure, you know you got one crack at the end zone. And I mean, this is the Chiefs in a nutshell this year, Jim. The Super Bowl on the line,",03:42:00.000651,03:42:15.000578,SPORTS_BROADCASTING,0,0,,
2756,7,819,2024-05-07 22:19:34.032406,3,"usedto be the big play team. Just systematic, take it down, just take what the defense gives you. Patrick Mahomes has developed. He knows the game now. Wow, this is the moment.

Well, they're gonna have a sub in for their starting safety Brown. It'll be George Odum coming in. They've added another second here, Tony,",03:42:15.000579,03:42:32.000282,SPORTS_BROADCASTING,0,0,,
2757,7,820,2024-05-07 22:19:34.048401,3,"to 10 seconds.

That's huge. Honestly, because you can easily run a three or four-second play. But at nine, if you get at five, you really can't run another one. If you have six seconds, you feel comfortable taking another crack at it.",03:42:32.000283,03:42:45.000265,SPORTS_BROADCASTING,0,0,,
2758,7,821,2024-05-07 22:19:34.065401,3,"I mean, I honestly, you couldspread them out and run a screen. You could literally run a quarterback throw like some quick handoff, quick hitter if you wanted to. They're not gonna do that. They're going to throw it.

A lot of praying going on across the country.",03:42:45.000266,03:43:00.000754,SPORTS_BROADCASTING,0,0,,
2759,7,822,2024-05-07 22:19:34.086393,3,"Shades of the finish with New England and Seattle. Coming down to the last plays. Oh, snap! Watches end zone incomplete.

That was smart. See how quick he got rid of it. Guess how much time he gave himself.

Well, he got four seconds out of",03:43:00.000755,03:43:15.000630,SPORTS_BROADCASTING,0,0,,
2760,7,823,2024-05-07 22:19:34.105424,3,"that play.

That's tight though. Six. If he had seven, I'd do it. I'd kick it now. Don't take your time.

They are going to bring him out with six seconds to go.

They tried to run the same thing they ran against Baltimore",03:43:15.000631,03:43:31.000411,SPORTS_BROADCASTING,0,0,,
2761,7,824,2024-05-07 22:19:34.120476,3,"and then throw it back shoulder. Take us away, Jimmy.

Well, this is gonna be 29 yards. Just end the game.

No way it ends like this,",03:43:31.000412,03:43:45.000257,SPORTS_BROADCASTING,0,0,,
2762,7,825,2024-05-07 22:19:34.146645,3,"does it?

To overtime. Butker'skick is good. Justwant you to feel it for a second.

I think everybody's felt it.

He's too good. He ain't missing that one.

His fourth field goal of the game.",03:43:45.000258,03:44:00.000110,SPORTS_BROADCASTING,0,0,,
2763,7,826,2024-05-07 22:19:34.167647,3,"19-19.Little John going on. Rice thought he was open, which was this missed PAT.",03:44:00.000111,03:44:16.000028,SPORTS_BROADCASTING,0,0,,
2764,7,827,2024-05-07 22:19:34.191638,3,"A lot of things have happened since this one, but it did change the strategy the rest of the fourth quarter.

No question. Every play.

There's been one overtime game in the history",03:44:16.000029,03:44:30.000806,SPORTS_BROADCASTING,0,0,,
2765,7,828,2024-05-07 22:19:34.206531,3,"of the Super Bowl and Kyle Shanahan was in that game as the offensive coordinator for the Atlanta Falcons where the Patriots stormed back from 28, three down, took the first possession of the overtime, went down and won it.",03:44:30.000807,03:44:45.000628,SPORTS_BROADCASTING,0,0,,
2766,7,829,2024-05-07 22:19:34.227780,3,"Of course, rules have changed over time. Rules have changed since that time.

That's true.

In the postseason.

I mean, two huge drives by the quarterbacks on both teams",03:44:45.000629,03:45:00.000439,SPORTS_BROADCASTING,0,0,,
2767,7,830,2024-05-07 22:19:34.247360,3,"to give their team, you know. First, Purdy gives his team a three-point lead and then Mahomes just does what Mahomes does. Right?You expected that almost, which is why them getting that third down could have ran the clock out.

But they might put it on the ground,",03:45:00.000440,03:45:15.000676,SPORTS_BROADCASTING,0,0,,
2768,7,831,2024-05-07 22:19:34.264358,3,"but instead they go with the touchback.

I wouldn't want my special to know that. I just want to say, ""Go ahead. You wanna throw it from the 20, 25 to the end zone? Fire away.""

Here was that",03:45:15.000677,03:45:30.000367,SPORTS_BROADCASTING,0,0,,
2769,7,832,2024-05-07 22:19:34.290257,3,"play that they ran with 10 seconds to go.

Watch, right there.He's going to catch that and possibly split the middle. If not, you have the time out. But that was why Rice came to the sideline being like, ""Hey, you know, I could have won the Super Bowl. No, I was there, it was there. I could have won.""",03:45:30.000368,03:45:45.000017,SPORTS_BROADCASTING,0,0,,
2770,7,833,2024-05-07 22:19:34.311354,3,"

I had it. Okay.How about a little overtime from Las Vegas?Wouldn't expect any different. Purdy poised, showing you.",03:45:45.000018,03:46:00.000452,SPORTS_BROADCASTING,0,0,,
2771,7,834,2024-05-07 22:19:34.332044,3,"How could this Mr. Not, they called him irrelevant last week. He's not, not irrelevant.

Not irrelevant?

No, I think you got it. I think I know what you mean. But this will be the first postseason overtime game under the new rules which were changed",03:46:00.000453,03:46:15.000434,SPORTS_BROADCASTING,0,0,,
2772,7,835,2024-05-07 22:19:34.353935,3,"after the Chiefs beat the Bills in a divisional round back in '21. The first one in 28 games and, Gene, we might as well have you walk us through it.

Yeah, we're basically starting a new game now. Each team is going to get three time-outs.",03:46:15.000435,03:46:30.000355,SPORTS_BROADCASTING,0,0,,
2773,7,836,2024-05-07 22:19:34.368079,3,"They will also both get an opportunity to possess the football, even if the first possession is a touchdown. Right? The only difference we really have right now is that fourth quarter timing and all reviews are going to be initiated from upstairs. So there will be no challenges right now. But in essence,",03:46:30.000356,03:46:45.000511,SPORTS_BROADCASTING,0,0,,
2774,7,837,2024-05-07 22:19:34.383985,3,"a new football game.

Great job, gentlemen. We're gonna play overtime.",03:46:45.000512,03:47:00.000557,SPORTS_BROADCASTING,0,0,,
2775,7,838,2024-05-07 22:19:34.396042,3, Playoff overtime. We're gonna start a new game. All replays are upstairs. Everybody will have three time-outs. All right? Both teams will have an opportunity to score,03:47:00.000558,03:47:15.000789,SPORTS_BROADCASTING,0,0,,
2776,7,839,2024-05-07 22:19:34.420941,3,"or opportunity to possess unless the first team possess is a defensive score.All right. Any questions? San Francisco, you are still the visitors. What did you call?

Tails again.

You called tails again.",03:47:15.000790,03:47:30.000458,SPORTS_BROADCASTING,0,0,,
2777,7,840,2024-05-07 22:19:34.457204,3,"It is tails. You want the ball? Which way do you want to kick?

We'll kick it that way.

San Francisco received first in overtime. Good luck, gentlemen.

I like the way Bill Vinovich said that.

Yes.

We're going to start a new game.

Yeah.

I didn't know we signed up for two",03:47:30.000459,03:47:45.000823,SPORTS_BROADCASTING,0,0,,
2778,7,841,2024-05-07 22:19:34.482252,3,"but we'll take it.

The intensity is at the highest.

Off the charts. Overtime coming up.",03:47:45.000824,03:48:00.000458,SPORTS_BROADCASTING,0,0,,
2779,7,842,2024-05-07 22:19:34.517147,3,"

Play.

This is not a watch party.

Watch party? Who said party? As in party party.

Let's check the replay.

This what really happened replay is brought to you by Progressive.One thing no one would challenge, protecting your home and auto with Progressive.",03:48:00.000459,03:48:15.000597,SPORTS_BROADCASTING-TO-COMMERCIAL,1,1,03:48:01.000000,1
2780,7,843,2024-05-07 22:19:34.544985,3,"

My bad.

Should I pull forward a touch?

I hope he's got Progressive.

Discover customer service.This is Maya.

Oh, hi, Maya. You robots are sounding more human every day.",03:48:15.000598,03:48:30.000600,COMMERCIAL,2,1,,
2781,7,844,2024-05-07 22:19:34.588865,3,"



Oh, I am human.

It's like I'm talking to a human.

At Discover, everyone can talk to a human representative.

All right. Prove it.

Wait. Are you a robot?

Oh.",03:48:30.000601,03:48:45.000373,COMMERCIAL-TO-ANOTHER COMMERCIAL,3,1,,
2782,7,845,2024-05-07 22:19:34.615970,3,"How would I prove that I'm not?

Twenty-four/seven U.S.-based customer service.

Do you feel like a robot?

It pays to Discover.",03:48:45.000374,03:49:00.000924,COMMERCIAL,2,1,,
2783,7,846,2024-05-07 22:19:34.642716,3,"

Once small ember can bond on everything.

I am ready.

""Monkey Man."" Only in theaters, April 5th.

We are back with overtime",03:49:00.000925,03:49:30.000780,COMMERCIAL-TO-SPORTS_BROADCASTING,4,1,03:49:16.000000,5
2784,7,847,2024-05-07 22:19:34.657695,3,"coming up at Super Bowl 58. You might be wondering just strategically since each team is guaranteed a possession, do you want the football first?

It's a very tough one because I, you always want to be like, well, I want to be able to go for it on fourth down and know what it is, right? If I have to score or get a field goal,",03:49:30.000781,03:49:45.000562,SPORTS_BROADCASTING,0,0,,
2785,7,848,2024-05-07 22:19:34.682688,3,"that's an advantage. However, if my defense is very tired and I just got off the field, I might want to give them a break.Those are the two things that you're thinking in that moment if there's no conditionsthat matter.

Butker will force him to start from the 25.",03:49:45.000563,03:50:00.000403,SPORTS_BROADCASTING,0,0,,
2786,7,849,2024-05-07 22:19:34.700603,3,"

Thought your last drive was big?

Yeah.

He's done it in the playoffs back to back games. They were down big to Detroit. He's shown he can do it.",03:50:00.000404,03:50:15.000548,SPORTS_BROADCASTING,0,0,,
2787,7,850,2024-05-07 22:19:34.719560,3,"Can he do it a third time?

Well, you saw it. His only other career overtime game was in this very stadium on New Year's Day a year ago.

You gotta get your best players the football. If you're",03:50:15.000549,03:50:31.000335,SPORTS_BROADCASTING,0,0,,
2788,7,851,2024-05-07 22:19:34.748387,3,"trying to win the Super Bowl, if you're going down. McCaffrey, Kittle, Deebo's moving out.

Deebofive yards off the line where they snap it.Here's Purdy's pass. Almost intercepted. Was it?",03:50:31.000336,03:50:46.000330,SPORTS_BROADCASTING,0,0,,
2789,7,852,2024-05-07 22:19:34.778407,3,"
It bounced around. Bolton has it in his hands.The Chiefs players aren't all jumping up and down.

They know it hit the ground.

They would know.

Bolton who, of course, had a touchdown returned last year in the Super Bowl against Philadelphia coming close to making another gigantic play.",03:50:46.000331,03:51:01.000917,SPORTS_BROADCASTING,0,0,,
2790,7,853,2024-05-07 22:19:34.796279,3,"

This is a very, I mean, that's a great throw in that spot, but it's not worth the price of the yards and that could have ended the game right there because you know Butker is making that kick.",03:51:01.000918,03:51:16.000700,SPORTS_BROADCASTING,0,0,,
2791,7,854,2024-05-07 22:19:34.810387,3,"

That was right there for the taking.

You're gonna get man to man and you're gonna get outside leverage. So you're gonna have guys help. One safety here. Another one is going to be a rat player inside. They're all going to force him here.Someone's got to figure out how to run inside and across the field.",03:51:16.000701,03:51:30.000668,SPORTS_BROADCASTING,0,0,,
2792,7,855,2024-05-07 22:19:34.829532,3,"

Flag first.

False start. Offense 11. Five-yard penalty. Still second down.

Aiyuk will take him back to a second and 15.

Well, it's genius by Sneed on the other side",03:51:30.000669,03:51:45.000770,SPORTS_BROADCASTING,0,0,,
2793,7,856,2024-05-07 22:19:34.844310,3,"is guarding him. He moves like he's gonna, you know, press jam him right away and he falls for it. Steve has turned into an incredible corner.

Four false starts",03:51:45.000771,03:52:00.000585,SPORTS_BROADCASTING,0,0,,
2794,7,857,2024-05-07 22:19:34.860185,3,"today for the Niners.

Watch him move. He's going to pretend like I'm, oh...and that's what he felt.

Second and 15 as Deebo looks back for it and they underhand toss it to McCaffrey",03:52:00.000586,03:52:15.000835,SPORTS_BROADCASTING,0,0,,
2795,7,858,2024-05-07 22:19:34.878292,3,"but Chris Jones was right there, tried to duck under him but got only two. Now you've got third and long coming up for the 49ers.

They had a great play design on. The difference though is Chris Jones. They're so tired up there that he never moves",03:52:15.000836,03:52:30.000145,SPORTS_BROADCASTING,0,0,,
2796,7,859,2024-05-07 22:19:34.892314,3,"out of his spot and that allows him and now he knows this is Chris Jones' time right here. This is hard, Jim, because I'm always like, ""You gotta protect the ball. You gotta be smart."" Not here. You got Mahomes on the other side. I'm being aggressive. Buy time",03:52:30.000146,03:52:45.000500,SPORTS_BROADCASTING,0,0,,
2797,7,860,2024-05-07 22:19:34.906184,3,"and fire something in with the Super Bowl on the line.

Purdy. Let's see what Spags is sending here. They gotta get up to the 35 for a first as Purdy takes it, drops back,",03:52:45.000501,03:53:00.000389,SPORTS_BROADCASTING,0,0,,
2798,7,861,2024-05-07 22:19:34.927288,3," throws,knocked down. It just came out of his hand I think a little awkwardly.

While hewas moving forward.

There's a penalty. This is on the Chiefs,I think. They were holding, it looked like. No one could tell.",03:53:00.000390,03:53:15.000497,SPORTS_BROADCASTING,0,0,,
