block_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,chunk_id,chunk_overlap_ind
12208,7,5561,2024-05-07 22:53:39.213342,3,Give Steve Wilks and Kyle Shanahan a ton of credit.,02:13:00.000042,02:13:15.000673,SPORTS_BROADCASTING,0,0,2405,N
12209,7,5562,2024-05-07 22:53:39.288960,3,They got me on a few of them and nobody could do that.,02:13:15.000674,02:13:30.000620,SPORTS_BROADCASTING,0,0,2406,N
12210,7,5563,2024-05-07 22:53:39.314056,3,"I mean, obviously.",02:13:15.000674,02:13:30.000620,SPORTS_BROADCASTING,0,0,2406,N
12211,7,5564,2024-05-07 22:53:39.338290,3,"Never, never.",02:13:15.000674,02:13:30.000620,SPORTS_BROADCASTING,0,0,2406,N
12212,7,5565,2024-05-07 22:53:39.356800,3,"But I mean, Mahomes will figure this out and so will Reid now, but the idea is Mahomes' internal clock has to slow down because he's trying to get out of the pocket, do things.",02:13:15.000674,02:13:30.000620,SPORTS_BROADCASTING,0,0,2406,N
12213,7,5566,2024-05-07 22:53:39.433453,3,"Stay in the pocket, stay calm and just let the game come to you.",02:13:30.000621,02:13:45.000690,SPORTS_BROADCASTING,0,0,2407,Y
12214,7,5567,2024-05-07 22:53:39.456760,3,This possession right here.,02:13:30.000621,02:13:45.000690,SPORTS_BROADCASTING,0,0,2407,N
12215,7,5568,2024-05-07 22:53:39.476841,3,It'll tell you a lot about their adjustments they made.,02:13:30.000621,02:13:45.000690,SPORTS_BROADCASTING,0,0,2407,N
12216,7,5569,2024-05-07 22:53:39.494824,3,There's the first half numbers.,02:13:30.000621,02:13:45.000690,SPORTS_BROADCASTING,0,0,2407,N
12217,7,5570,2024-05-07 22:53:39.511762,3,"By the way, both the quarterbacks threw for an identical 123 yards.",02:13:30.000621,02:13:45.000690,SPORTS_BROADCASTING,0,0,2407,N
12218,7,5571,2024-05-07 22:53:39.591072,3,"Of course, the one touchdown pass from Jauan Jenningsto McCaffrey and Moody to get this third quarter underway.",02:13:45.000691,02:14:00.000433,SPORTS_BROADCASTING,0,0,2408,Y
12219,7,5572,2024-05-07 22:53:39.613057,3,I'm looking at a lot of runbacks today with these two legs with kickoffs.,02:13:45.000691,02:14:00.000433,SPORTS_BROADCASTING,0,0,2408,N
12220,7,5573,2024-05-07 22:53:39.635183,3,Let's go down to Tracy.,02:13:45.000691,02:14:00.000433,SPORTS_BROADCASTING,0,0,2408,N
12221,7,5574,2024-05-07 22:53:39.710792,3,"

Jim, Andy Reid has told us often it's about how his team handles the ebbs and flows, the highs and lows of games of this magnitude.",02:14:00.000434,02:14:15.000886,SPORTS_BROADCASTING,0,0,2409,N
12222,7,5575,2024-05-07 22:53:39.728907,3,"He told me pre-game, this one is going to come down to the line of scrimmage.",02:14:00.000434,02:14:15.000886,SPORTS_BROADCASTING,0,0,2409,N
12223,7,5576,2024-05-07 22:53:39.811779,3,And so far San Francisco has been dominating there.,02:14:15.000887,02:14:31.000021,SPORTS_BROADCASTING,0,0,2410,Y
12224,7,5577,2024-05-07 22:53:39.836787,3,"Defensive coordinator, Steve Spagnuolo, so good coming out of the half and he said, ""It's not about who's right.",02:14:15.000887,02:14:31.000021,SPORTS_BROADCASTING,0,0,2410,N
12225,7,5578,2024-05-07 22:53:39.863185,3,"It is about who gets it right.""",02:14:15.000887,02:14:31.000021,SPORTS_BROADCASTING,0,0,2410,N
12226,7,5579,2024-05-07 22:53:39.884150,3,Jim.,02:14:15.000887,02:14:31.000021,SPORTS_BROADCASTING,0,0,2410,N
12227,7,5580,2024-05-07 22:53:39.909242,3,The first half of the third quarter and the ball is on the ground.,02:14:15.000887,02:14:31.000021,SPORTS_BROADCASTING,0,0,2410,N
12228,7,5581,2024-05-07 22:53:39.993916,3,Pacheco swung down at the 11 yard line.,02:14:31.000022,02:14:45.000788,SPORTS_BROADCASTING,0,0,2411,Y
12229,7,5582,2024-05-07 22:53:40.018952,3,What a brutal beginning to the second half for Kansas City.,02:14:31.000022,02:14:45.000788,SPORTS_BROADCASTING,0,0,2411,N
12230,7,5583,2024-05-07 22:53:40.099723,3,"And this was gonna be a play that's trying to get to the edge and right there, that ball is a little back shoulder-y, but you still got to catch that.",02:14:45.000789,02:15:00.000686,SPORTS_BROADCASTING,0,0,2412,Y
12231,7,5584,2024-05-07 22:53:40.120718,3,Pacheco takes his eyes off because he sees people flowing and doesn't make sure to catch it right there.,02:14:45.000789,02:15:00.000686,SPORTS_BROADCASTING,0,0,2412,N
12232,7,5585,2024-05-07 22:53:40.145832,3,That is a horrendous start to the second half when you're really in need of some momentum.,02:14:45.000789,02:15:00.000686,SPORTS_BROADCASTING,0,0,2412,N
12233,7,5586,2024-05-07 22:53:40.225532,3,"Right, Jim?",02:15:00.000687,02:15:15.000456,SPORTS_BROADCASTING,0,0,2413,Y
12234,7,5587,2024-05-07 22:53:40.246622,3,Only three points.,02:15:00.000687,02:15:15.000456,SPORTS_BROADCASTING,0,0,2413,N
12235,7,5588,2024-05-07 22:53:40.267296,3,"This is a challenge like you said...

Loss of...",02:15:00.000687,02:15:15.000456,SPORTS_BROADCASTING,0,0,2413,N
12236,7,5589,2024-05-07 22:53:40.286302,3,"It feels more, it feels more than 10 to three.",02:15:00.000687,02:15:15.000456,SPORTS_BROADCASTING,0,0,2413,N
12237,7,5590,2024-05-07 22:53:40.306238,3,Loss of 12 on that.,02:15:00.000687,02:15:15.000456,SPORTS_BROADCASTING,0,0,2413,N
12238,7,5591,2024-05-07 22:53:40.389475,3,"When you go back to the Ravens game, his offense has been shut down as they go ahead and get it across the middle to Kelce and that's just his second catch after one for one.",02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,Y
12239,7,5592,2024-05-07 22:53:40.408469,3,You know what?,02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,N
12240,7,5593,2024-05-07 22:53:40.429256,3,"Actually, it's Noah Gray.",02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,N
12241,7,5594,2024-05-07 22:53:40.452882,3,I beg your pardon.,02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,N
12242,7,5595,2024-05-07 22:53:40.472949,3,"Yeah, it is.",02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,N
12243,7,5596,2024-05-07 22:53:40.493951,3,"And it did look the same and it was hard to tell the difference, but this is a check down in Tampa too.",02:15:15.000457,02:15:30.000674,SPORTS_BROADCASTING,0,0,2414,N
12244,7,5597,2024-05-07 22:53:40.573656,3,"And to me, that's a situation where you just got to take what the defense gives you.",02:15:30.000675,02:15:45.000492,SPORTS_BROADCASTING,0,0,2415,Y
12245,7,5598,2024-05-07 22:53:40.592626,3,They did that on purpose because it was second and really long.,02:15:30.000675,02:15:45.000492,SPORTS_BROADCASTING,0,0,2415,N
12246,7,5599,2024-05-07 22:53:40.616621,3,Now they for sure got you in third and long.,02:15:30.000675,02:15:45.000492,SPORTS_BROADCASTING,0,0,2415,N
12247,7,5600,2024-05-07 22:53:40.641731,3,They've only rushed four guys.,02:15:30.000675,02:15:45.000492,SPORTS_BROADCASTING,0,0,2415,N
12248,7,5601,2024-05-07 22:53:40.662370,3,"They have not blitzed today, Jim.",02:15:30.000675,02:15:45.000492,SPORTS_BROADCASTING,0,0,2415,N
12249,7,5602,2024-05-07 22:53:40.739466,3,Only four guys have rushed pretty much the entire game because you've got two guys dominating right there.,02:15:45.000493,02:16:00.000201,SPORTS_BROADCASTING,0,0,2416,Y
12250,7,5603,2024-05-07 22:53:40.770176,3,Third and 12.,02:15:45.000493,02:16:00.000201,SPORTS_BROADCASTING,0,0,2416,N
12251,7,5604,2024-05-07 22:53:40.793167,3,Stepping up and lofts it.,02:15:45.000493,02:16:00.000201,SPORTS_BROADCASTING,0,0,2416,N
12252,7,5605,2024-05-07 22:53:40.819176,3,He is picked off.,02:15:45.000493,02:16:00.000201,SPORTS_BROADCASTING,0,0,2416,N
12253,7,5606,2024-05-07 22:53:40.902912,3,He overthrew a target and Brown comes down with it.,02:16:00.000202,02:16:15.000610,SPORTS_BROADCASTING,0,0,2417,Y
12254,7,5607,2024-05-07 22:53:40.922022,3,"Ji'Ayir Brown, the rookie from Penn State with the interception.",02:16:00.000202,02:16:15.000610,SPORTS_BROADCASTING,0,0,2417,N
12255,7,5608,2024-05-07 22:53:40.939938,3,This is an outstanding job by Fred Warner and the safety.,02:16:00.000202,02:16:15.000610,SPORTS_BROADCASTING,0,0,2417,N
12256,7,5609,2024-05-07 22:53:41.021960,3,"It looks like it might be zoned, but look at the tandem on the outside.",02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,Y
12257,7,5610,2024-05-07 22:53:41.044631,3,Right here.,02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12258,7,5611,2024-05-07 22:53:41.067503,3,Fred Warner's guarding him in and out.,02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12259,7,5612,2024-05-07 22:53:41.089511,3,"Kelce, in and out.",02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12260,7,5613,2024-05-07 22:53:41.107512,3,"One guy inside, one guy outside, stay on your leverage.",02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12261,7,5614,2024-05-07 22:53:41.124812,3,"Then when Kelce breaks free, Mahomes accidentally throws it over .",02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12262,7,5615,2024-05-07 22:53:41.143413,3,Good job keeping your leverage.,02:16:15.000611,02:16:30.000374,SPORTS_BROADCASTING,0,0,2418,N
12263,7,5616,2024-05-07 22:53:41.218584,3, Stay on the outside.,02:16:30.000375,02:16:45.000278,SPORTS_BROADCASTING,0,0,2419,N
12264,7,5617,2024-05-07 22:53:41.237830,3,"Kelce ends up winning, flying all the way over his ground.",02:16:30.000375,02:16:45.000278,SPORTS_BROADCASTING,0,0,2419,N
12265,7,5618,2024-05-07 22:53:41.261315,3,And that right there is simply because guys are doing their job at a very high level on this 49er defense.,02:16:30.000375,02:16:45.000278,SPORTS_BROADCASTING,0,0,2419,N
12266,7,5619,2024-05-07 22:53:41.279314,3,That is shocking.,02:16:30.000375,02:16:45.000278,SPORTS_BROADCASTING,0,0,2419,N
12267,7,5620,2024-05-07 22:53:41.353983,3,"It's been a long time in the postseason since Mahomes threw a pick, 218 passes and Brown who had to come in for the injured Hufanga comes up with a big play.",02:16:45.000279,02:17:00.000962,SPORTS_BROADCASTING,0,0,2420,Y
12268,7,5621,2024-05-07 22:53:41.372980,3,Let's start this quarter from the 44.,02:16:45.000279,02:17:00.000962,SPORTS_BROADCASTING,0,0,2420,N
12269,7,5622,2024-05-07 22:53:41.391978,3,Chenal chasing after Purdy.,02:16:45.000279,02:17:00.000962,SPORTS_BROADCASTING,0,0,2420,N
12270,7,5623,2024-05-07 22:53:41.409990,3,Good throw.,02:16:45.000279,02:17:00.000962,SPORTS_BROADCASTING,0,0,2420,N
12271,7,5624,2024-05-07 22:53:41.496697,3,"

Let's go down to Evan.",02:17:00.000963,02:17:15.000738,SPORTS_BROADCASTING,0,0,2421,N
12272,7,5625,2024-05-07 22:53:41.524046,3,"Well, Jim, a dream start for Kyle Shanahan.",02:17:00.000963,02:17:15.000738,SPORTS_BROADCASTING,0,0,2421,N
12273,7,5626,2024-05-07 22:53:41.547160,3,"He told me at halftime that, ""We have to capitalize on every opportunity, that includes getting some takeaways.""",02:17:00.000963,02:17:15.000738,SPORTS_BROADCASTING,0,0,2421,N
12274,7,5627,2024-05-07 22:53:41.571274,3,He feels like Mahomes will get going in this second half.,02:17:00.000963,02:17:15.000738,SPORTS_BROADCASTING,0,0,2421,N
12275,7,5628,2024-05-07 22:53:41.664918,3,"And he also pointed to the fact that they lost Dre Greenlaw, defensive key piece to that unit and he felt like that was something they were gonna really have to overcome.",02:17:15.000739,02:17:31.000154,SPORTS_BROADCASTING,0,0,2422,Y
12276,7,5629,2024-05-07 22:53:41.686964,3,That's an Achilles injury for Greenlaw.,02:17:15.000739,02:17:31.000154,SPORTS_BROADCASTING,0,0,2422,N
12277,7,5630,2024-05-07 22:53:41.781837,3,"So Kyle Shanahan knows that this is gonna be a four quarter game and loves the start obviously, here in the third.",02:17:31.000155,02:17:45.000449,SPORTS_BROADCASTING,0,0,2423,Y
12278,7,5631,2024-05-07 22:53:41.801853,3,"Evans, second and 10.",02:17:31.000155,02:17:45.000449,SPORTS_BROADCASTING,0,0,2423,N
12279,7,5632,2024-05-07 22:53:41.825840,3,Another marker out.,02:17:31.000155,02:17:45.000449,SPORTS_BROADCASTING,0,0,2423,N
12280,7,5633,2024-05-07 22:53:41.843573,3,"Offense number 65, five-yard penalty.",02:17:31.000155,02:17:45.000449,SPORTS_BROADCASTING,0,0,2423,N
12281,7,5634,2024-05-07 22:53:41.864219,3,Still second down.,02:17:31.000155,02:17:45.000449,SPORTS_BROADCASTING,0,0,2423,N
12282,7,5635,2024-05-07 22:53:41.934090,3,"

And this is happening because of you're trying to draw these guys off sides to  the pressure.",02:17:45.000450,02:18:00.000085,SPORTS_BROADCASTING,0,0,2424,N
12283,7,5636,2024-05-07 22:53:41.952363,3,"On the first play, Chenal broke through the line and made Purdy threw the ball away.",02:17:45.000450,02:18:00.000085,SPORTS_BROADCASTING,0,0,2424,N
12284,7,5637,2024-05-07 22:53:41.976610,3,"Well, he timed the pressure perfectly.",02:17:45.000450,02:18:00.000085,SPORTS_BROADCASTING,0,0,2424,N
12285,7,5638,2024-05-07 22:53:42.047997,3,"So when you're trying to go on two or a double cadence, sometimes your guys jump offsides when you're trying to get them.",02:18:00.000086,02:18:15.000490,SPORTS_BROADCASTING,0,0,2425,Y
12286,7,5639,2024-05-07 22:53:42.070348,3,That's the third false start against San Francisco.,02:18:00.000086,02:18:15.000490,SPORTS_BROADCASTING,0,0,2425,N
12287,7,5640,2024-05-07 22:53:42.088322,3,Steve Spagnuolo going against Kyle Shanahan.,02:18:00.000086,02:18:15.000490,SPORTS_BROADCASTING,0,0,2425,N
12288,7,5641,2024-05-07 22:53:42.105626,3,He does a great job.,02:18:00.000086,02:18:15.000490,SPORTS_BROADCASTING,0,0,2425,N
12289,7,5642,2024-05-07 22:53:42.178272,3,"Look at, they don't look like they're pressuring, they don't look and then all of a sudden you see one guy sneaking.",02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,Y
12290,7,5643,2024-05-07 22:53:42.195728,3,He's pretending that he's coming.,02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12291,7,5644,2024-05-07 22:53:42.217597,3,"No, other side's coming.",02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12292,7,5645,2024-05-07 22:53:42.240849,3,Second and 15.,02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12293,7,5646,2024-05-07 22:53:42.257740,3,And that was intended for Samuel.,02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12294,7,5647,2024-05-07 22:53:42.280062,3,McDuffie was the closest one to it.,02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12295,7,5648,2024-05-07 22:53:42.302466,3,This is that sticky coverage.,02:18:15.000491,02:18:30.000082,SPORTS_BROADCASTING,0,0,2426,N
12296,7,5649,2024-05-07 22:53:42.374180,3, You cannot beat the Kansas City defense if you're gonna throw the ball to just wide receivers the whole game.,02:18:30.000083,02:18:45.000263,SPORTS_BROADCASTING,0,0,2427,N
12297,7,5650,2024-05-07 22:53:42.392146,3,"You gotta get the ball inside, you gotta get it to your back.",02:18:30.000083,02:18:45.000263,SPORTS_BROADCASTING,0,0,2427,N
12298,7,5651,2024-05-07 22:53:42.416111,3,You gotta get it to Kittle.,02:18:30.000083,02:18:45.000263,SPORTS_BROADCASTING,0,0,2427,N
12299,7,5652,2024-05-07 22:53:42.441254,3,Every once in a while you'll throw it on an in-breaker.,02:18:30.000083,02:18:45.000263,SPORTS_BROADCASTING,0,0,2427,N
12300,7,5653,2024-05-07 22:53:42.517025,3,But these two DBs are as good as any tandem in the NFL.,02:18:45.000264,02:19:00.000662,SPORTS_BROADCASTING,0,0,2428,Y
12301,7,5654,2024-05-07 22:53:42.539350,3,McDuffie and Sneed.,02:18:45.000264,02:19:00.000662,SPORTS_BROADCASTING,0,0,2428,N
12302,7,5655,2024-05-07 22:53:42.561750,3,"What a big stop this would be for the Chiefs' defense after throwing the pick, giving the 49ers a short field.",02:18:45.000264,02:19:00.000662,SPORTS_BROADCASTING,0,0,2428,N
12303,7,5656,2024-05-07 22:53:42.579750,3,This is a tough spot.,02:18:45.000264,02:19:00.000662,SPORTS_BROADCASTING,0,0,2428,N
12304,7,5657,2024-05-07 22:53:42.597746,3,You can kick a field goal if you can get about 10 yards.,02:18:45.000264,02:19:00.000662,SPORTS_BROADCASTING,0,0,2428,N
12305,7,5658,2024-05-07 22:53:42.669633,3,You don't have to get a first down.,02:19:00.000663,02:19:15.000405,SPORTS_BROADCASTING,0,0,2429,Y
12306,7,5659,2024-05-07 22:53:42.687631,3,Purdy being chased and caught by Willie Gay.,02:19:00.000663,02:19:15.000405,SPORTS_BROADCASTING,0,0,2429,N
12307,7,5660,2024-05-07 22:53:42.705674,3,And that's gonna be too far out to attempt the field goal.,02:19:00.000663,02:19:15.000405,SPORTS_BROADCASTING,0,0,2429,N
12308,7,5661,2024-05-07 22:53:42.723678,3,Yep.,02:19:00.000663,02:19:15.000405,SPORTS_BROADCASTING,0,0,2429,N
12309,7,5662,2024-05-07 22:53:42.741717,3,"He needed another five at least, probably.",02:19:00.000663,02:19:15.000405,SPORTS_BROADCASTING,0,0,2429,N
12310,7,5663,2024-05-07 22:53:42.810760,3, Kyle's upset.,02:19:15.000406,02:19:30.000591,SPORTS_BROADCASTING,0,0,2430,N
12311,7,5664,2024-05-07 22:53:42.828795,3,"Purdy does a good job at, you know, protecting the football, not putting it in harm's way.",02:19:15.000406,02:19:30.000591,SPORTS_BROADCASTING,0,0,2430,N
12312,7,5665,2024-05-07 22:53:42.846839,3,"Mahomes, that was really his first throw that really was in harm's way.",02:19:15.000406,02:19:30.000591,SPORTS_BROADCASTING,0,0,2430,N
12313,7,5666,2024-05-07 22:53:42.918767,3,"He's gone the entire playoffs, and I can't remember more than one throw that he really allowed the defense to have a chance at him.",02:19:30.000592,02:19:45.000649,SPORTS_BROADCASTING,0,0,2431,Y
12314,7,5667,2024-05-07 22:53:42.935758,3,"Obviously, the last one he did, but Purdy's doing that today.",02:19:30.000592,02:19:45.000649,SPORTS_BROADCASTING,0,0,2431,N
12315,7,5668,2024-05-07 22:53:42.953470,3,"Well, they had great field position but it's a three and out.",02:19:30.000592,02:19:45.000649,SPORTS_BROADCASTING,0,0,2431,N
12316,7,5669,2024-05-07 22:53:43.036354,3,Wishnowski had only two touchbacks this year.,02:19:45.000650,02:20:00.000623,SPORTS_BROADCASTING,0,0,2432,Y
12317,7,5670,2024-05-07 22:53:43.060873,3,Saved at the one.,02:19:45.000650,02:20:00.000623,SPORTS_BROADCASTING,0,0,2432,N
12318,7,5671,2024-05-07 22:53:43.079761,3,Conley.,02:19:45.000650,02:20:00.000623,SPORTS_BROADCASTING,0,0,2432,N
12319,7,5672,2024-05-07 22:53:43.098761,3,Wow.,02:19:45.000650,02:20:00.000623,SPORTS_BROADCASTING,0,0,2432,N
12320,7,5673,2024-05-07 22:53:43.117534,3,"Coming in, we thought Kansas City two weeks to prepare, huge advantage on special teams and right now you got the 55-yard field goal, a punt like that.",02:19:45.000650,02:20:00.000623,SPORTS_BROADCASTING,0,0,2432,N
12321,7,5674,2024-05-07 22:53:43.183684,3, The coverage outstanding.,02:20:00.000624,02:20:15.000635,SPORTS_BROADCASTING,0,0,2433,N
12322,7,5675,2024-05-07 22:53:43.203248,3,Mahomes will try to rebound after giving it away the last time with an interception.,02:20:00.000624,02:20:15.000635,SPORTS_BROADCASTING,0,0,2433,N
12323,7,5676,2024-05-07 22:53:43.220893,3,"Ten-three, Niners.",02:20:00.000624,02:20:15.000635,SPORTS_BROADCASTING,0,0,2433,N
12324,7,5677,2024-05-07 22:53:43.329656,3,Broke the internet again.,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,Y
12325,7,5678,2024-05-07 22:53:43.346972,3,"Wow, it's coming in really fast.",02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12326,7,5679,2024-05-07 22:53:43.364553,3,Yeah.,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12327,7,5680,2024-05-07 22:53:43.389551,3,"Verizon 5G, the network is crazy powerful.",02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12328,7,5681,2024-05-07 22:53:43.407588,3,I bet you can't break that.,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12329,7,5682,2024-05-07 22:53:43.425504,3,I bet I can.,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12330,7,5683,2024-05-07 22:53:43.443588,3,"Wait, what?",02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12331,7,5684,2024-05-07 22:53:43.470710,3,"Beyonce breaks the internet, but can she break Verizon?",02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12332,7,5685,2024-05-07 22:53:43.506657,3,Broken?,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12333,7,5686,2024-05-07 22:53:43.536804,3,Not even close.,02:20:15.000636,02:20:30.000430,COMMERCIAL,2,1,2434,N
12334,7,5687,2024-05-07 22:53:43.643556,3,"

Time for a surprise drop.",02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12335,7,5688,2024-05-07 22:53:43.666563,3,Did I break it?,02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12336,7,5689,2024-05-07 22:53:43.687442,3,You broke me.,02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12337,7,5690,2024-05-07 22:53:43.707056,3,"Oh, no.",02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12338,7,5691,2024-05-07 22:53:43.725275,3,Introducing Beyonc-AI.,02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12339,7,5692,2024-05-07 22:53:43.743888,3,Seriously?,02:20:30.000431,02:20:45.000370,COMMERCIAL,2,1,2435,N
12340,7,5693,2024-05-07 22:53:43.817443,3, How about Bar-bey?,02:20:45.000371,02:21:01.000905,COMMERCIAL,2,1,2436,N
12341,7,5694,2024-05-07 22:53:43.837155,3,No.,02:20:45.000371,02:21:01.000905,COMMERCIAL,2,1,2436,N
12342,7,5695,2024-05-07 22:53:43.856799,3,I'm running for Beyonce of the United States.,02:20:45.000371,02:21:01.000905,COMMERCIAL,2,1,2436,N
12343,7,5696,2024-05-07 22:53:43.873723,3,Can you hear me now?,02:20:45.000371,02:21:01.000905,COMMERCIAL,2,1,2436,N
